Id,carat,price,x,y,z
6765,0.73,2808,5.74,5.7,3.61
6766,0.73,2808,5.74,5.7,3.61
6767,0.73,2808,5.74,5.7,3.61
6768,0.73,2808,5.74,5.7,3.61
6769,0.73,2808,5.74,5.7,3.61
6770,1.204011,6797.4395,6.8617606,6.842135,4.315699
6771,0.81,2809,5.85,5.79,3.67
6772,0.81,2809,5.85,5.79,3.67
6773,0.81,2809,5.85,5.79,3.67
6774,0.81,2809,5.85,5.79,3.67
6775,0.81,2809,5.85,5.79,3.67
6776,0.81,2809,5.85,5.79,3.67
6777,0.81,2809,5.85,5.79,3.67
6778,0.81,2809,5.85,5.79,3.67
6779,0.81,2809,5.85,5.79,3.67
6780,1.284011,6798.4395,6.9717607,6.932135,4.375699
6781,0.81,2809,6.15,6.05,3.61
6782,0.81,2809,6.15,6.05,3.61
6783,0.81,2809,6.15,6.05,3.61
6784,0.81,2809,6.15,6.05,3.61
6785,0.81,2809,6.15,6.05,3.61
6786,0.81,2809,6.15,6.05,3.61
6787,0.81,2809,6.15,6.05,3.61
6788,0.81,2809,6.15,6.05,3.61
6789,0.81,2809,6.15,6.05,3.61
6790,1.284011,6798.4395,7.271761,7.1921353,4.315699
6791,0.71,2809,5.84,5.8,3.53
6792,0.71,2809,5.84,5.8,3.53
6793,0.71,2809,5.84,5.8,3.53
6794,0.71,2809,5.84,5.8,3.53
6795,0.71,2809,5.84,5.8,3.53
6796,0.71,2809,5.84,5.8,3.53
6797,0.71,2809,5.84,5.8,3.53
6798,0.71,2809,5.84,5.8,3.53
6799,0.71,2809,5.84,5.8,3.53
6800,1.184011,6798.4395,6.961761,6.9421353,4.235699
6801,1.2,2809,6.73,6.66,4.33
6802,1.2,2809,6.73,6.66,4.33
6803,1.2,2809,6.73,6.66,4.33
6804,1.2,2809,6.73,6.66,4.33
6805,1.2,2809,6.73,6.66,4.33
6806,1.2,2809,6.73,6.66,4.33
6807,1.2,2809,6.73,6.66,4.33
6808,1.2,2809,6.73,6.66,4.33
6809,1.2,2809,6.73,6.66,4.33
6810,1.674011,6798.4395,7.851761,7.802135,5.035699
6811,0.7,2810,5.63,5.7,3.5
6812,0.7,2810,5.63,5.7,3.5
6813,0.7,2810,5.63,5.7,3.5
6814,0.7,2810,5.63,5.7,3.5
6815,0.7,2810,5.63,5.7,3.5
6816,0.7,2810,5.63,5.7,3.5
6817,0.7,2810,5.63,5.7,3.5
6818,0.7,2810,5.63,5.7,3.5
6819,0.7,2810,5.63,5.7,3.5
6820,1.174011,6799.4395,6.751761,6.842135,4.205699
6821,0.7,2810,5.77,5.84,3.48
6822,0.7,2810,5.77,5.84,3.48
6823,0.7,2810,5.77,5.84,3.48
6824,0.7,2810,5.77,5.84,3.48
6825,0.7,2810,5.77,5.84,3.48
6826,0.7,2810,5.77,5.84,3.48
6827,0.7,2810,5.77,5.84,3.48
6828,0.7,2810,5.77,5.84,3.48
6829,0.7,2810,5.77,5.84,3.48
6830,1.174011,6799.4395,6.891761,6.9821353,4.185699
6831,0.74,2810,5.81,5.85,3.6
6832,0.74,2810,5.81,5.85,3.6
6833,0.74,2810,5.81,5.85,3.6
6834,0.74,2810,5.81,5.85,3.6
6835,0.74,2810,5.81,5.85,3.6
6836,0.74,2810,5.81,5.85,3.6
6837,0.74,2810,5.81,5.85,3.6
6838,0.74,2810,5.81,5.85,3.6
6839,0.74,2810,5.81,5.85,3.6
6840,1.214011,6799.4395,6.931761,6.992135,4.305699
6841,0.7,2810,5.57,5.61,3.51
6842,0.7,2810,5.57,5.61,3.51
6843,0.7,2810,5.57,5.61,3.51
6844,0.7,2810,5.57,5.61,3.51
6845,0.7,2810,5.57,5.61,3.51
6846,0.7,2810,5.57,5.61,3.51
6847,0.7,2810,5.57,5.61,3.51
6848,0.7,2810,5.57,5.61,3.51
6849,0.7,2810,5.57,5.61,3.51
6850,1.174011,6799.4395,6.691761,6.7521353,4.215699
6851,0.8,2810,5.84,5.93,3.69
6852,0.8,2810,5.84,5.93,3.69
6853,0.8,2810,5.84,5.93,3.69
6854,0.8,2810,5.84,5.93,3.69
6855,0.8,2810,5.84,5.93,3.69
6856,0.8,2810,5.84,5.93,3.69
6857,0.8,2810,5.84,5.93,3.69
6858,0.8,2810,5.84,5.93,3.69
6859,0.8,2810,5.84,5.93,3.69
6860,1.274011,6799.4395,6.961761,7.072135,4.395699
6861,0.75,2811,5.72,5.76,3.64
6862,0.75,2811,5.72,5.76,3.64
6863,0.75,2811,5.72,5.76,3.64
6864,0.75,2811,5.72,5.76,3.64
6865,0.75,2811,5.72,5.76,3.64
6866,0.75,2811,5.72,5.76,3.64
6867,0.75,2811,5.72,5.76,3.64
6868,0.75,2811,5.72,5.76,3.64
6869,0.75,2811,5.72,5.76,3.64
6870,1.224011,6800.4395,6.8417606,6.9021354,4.3456993
6871,0.83,2811,5.98,5.95,3.79
6872,0.83,2811,5.98,5.95,3.79
6873,0.83,2811,5.98,5.95,3.79
6874,0.83,2811,5.98,5.95,3.79
6875,0.83,2811,5.98,5.95,3.79
6876,0.83,2811,5.98,5.95,3.79
6877,0.83,2811,5.98,5.95,3.79
6878,0.83,2811,5.98,5.95,3.79
6879,0.83,2811,5.98,5.95,3.79
6880,1.304011,6800.4395,7.101761,7.092135,4.495699
6881,1,2811,6.14,6.07,4.01
6882,1,2811,6.14,6.07,4.01
6883,1,2811,6.14,6.07,4.01
6884,1,2811,6.14,6.07,4.01
6885,1,2811,6.14,6.07,4.01
6886,1,2811,6.14,6.07,4.01
6887,1,2811,6.14,6.07,4.01
6888,1,2811,6.14,6.07,4.01
6889,1,2811,6.14,6.07,4.01
6890,1.474011,6800.4395,7.2617607,7.2121353,4.715699
6891,0.99,2811,6.21,6.06,4.18
6892,0.99,2811,6.21,6.06,4.18
6893,0.99,2811,6.21,6.06,4.18
6894,0.99,2811,6.21,6.06,4.18
6895,0.99,2811,6.21,6.06,4.18
6896,0.99,2811,6.21,6.06,4.18
6897,0.99,2811,6.21,6.06,4.18
6898,0.99,2811,6.21,6.06,4.18
6899,0.99,2811,6.21,6.06,4.18
6900,1.464011,6800.4395,7.331761,7.202135,4.885699
6901,0.7,2812,5.57,5.64,3.53
6902,0.7,2812,5.57,5.64,3.53
6903,0.7,2812,5.57,5.64,3.53
6904,0.7,2812,5.57,5.64,3.53
6905,0.7,2812,5.57,5.64,3.53
6906,0.7,2812,5.57,5.64,3.53
6907,0.7,2812,5.57,5.64,3.53
6908,0.7,2812,5.57,5.64,3.53
6909,0.7,2812,5.57,5.64,3.53
6910,1.174011,6801.4395,6.691761,6.782135,4.235699
6911,0.7,2812,5.75,5.85,3.45
6912,0.7,2812,5.75,5.85,3.45
6913,0.7,2812,5.75,5.85,3.45
6914,0.7,2812,5.75,5.85,3.45
6915,0.7,2812,5.75,5.85,3.45
6916,0.7,2812,5.75,5.85,3.45
6917,0.7,2812,5.75,5.85,3.45
6918,0.7,2812,5.75,5.85,3.45
6919,0.7,2812,5.75,5.85,3.45
6920,1.174011,6801.4395,6.871761,6.992135,4.1556993
6921,0.7,2812,5.49,5.53,3.5
6922,0.7,2812,5.49,5.53,3.5
6923,0.7,2812,5.49,5.53,3.5
6924,0.7,2812,5.49,5.53,3.5
6925,0.7,2812,5.49,5.53,3.5
6926,0.7,2812,5.49,5.53,3.5
6927,0.7,2812,5.49,5.53,3.5
6928,0.7,2812,5.49,5.53,3.5
6929,0.7,2812,5.49,5.53,3.5
6930,1.174011,6801.4395,6.6117606,6.6721354,4.205699
6931,0.7,2812,5.63,5.69,3.49
6932,0.7,2812,5.63,5.69,3.49
6933,0.7,2812,5.63,5.69,3.49
6934,0.7,2812,5.63,5.69,3.49
6935,0.7,2812,5.63,5.69,3.49
6936,0.7,2812,5.63,5.69,3.49
6937,0.7,2812,5.63,5.69,3.49
6938,0.7,2812,5.63,5.69,3.49
6939,0.7,2812,5.63,5.69,3.49
6940,1.174011,6801.4395,6.751761,6.832135,4.195699
6941,0.32,554,4.37,4.34,2.73
6942,0.32,554,4.37,4.34,2.73
6943,0.32,554,4.37,4.34,2.73
6944,0.32,554,4.37,4.34,2.73
6945,0.32,554,4.37,4.34,2.73
6946,0.32,554,4.37,4.34,2.73
6947,0.32,554,4.37,4.34,2.73
6948,0.32,554,4.37,4.34,2.73
6949,0.32,554,4.37,4.34,2.73
6950,0.794011,4543.4395,5.4917607,5.4821353,3.435699
6951,0.32,554,4.39,4.34,2.74
6952,0.32,554,4.39,4.34,2.74
6953,0.32,554,4.39,4.34,2.74
6954,0.32,554,4.39,4.34,2.74
6955,0.32,554,4.39,4.34,2.74
6956,0.32,554,4.39,4.34,2.74
6957,0.32,554,4.39,4.34,2.74
6958,0.32,554,4.39,4.34,2.74
6959,0.32,554,4.39,4.34,2.74
6960,0.794011,4543.4395,5.5117607,5.4821353,3.445699
6961,0.32,554,4.37,4.35,2.72
6962,0.32,554,4.37,4.35,2.72
6963,0.32,554,4.37,4.35,2.72
6964,0.32,554,4.37,4.35,2.72
6965,0.32,554,4.37,4.35,2.72
6966,0.32,554,4.37,4.35,2.72
6967,0.32,554,4.37,4.35,2.72
6968,0.32,554,4.37,4.35,2.72
6969,0.32,554,4.37,4.35,2.72
6970,0.794011,4543.4395,5.4917607,5.492135,3.425699
6971,0.32,554,4.39,4.36,2.67
6972,0.32,554,4.39,4.36,2.67
6973,0.32,554,4.39,4.36,2.67
6974,0.32,554,4.39,4.36,2.67
6975,0.32,554,4.39,4.36,2.67
6976,0.32,554,4.39,4.36,2.67
6977,0.32,554,4.39,4.36,2.67
6978,0.32,554,4.39,4.36,2.67
6979,0.32,554,4.39,4.36,2.67
6980,0.794011,4543.4395,5.5117607,5.5021353,3.375699
6981,0.32,554,4.39,4.36,2.76
6982,0.32,554,4.39,4.36,2.76
6983,0.32,554,4.39,4.36,2.76
6984,0.32,554,4.39,4.36,2.76
6985,0.32,554,4.39,4.36,2.76
6986,0.32,554,4.39,4.36,2.76
6987,0.32,554,4.39,4.36,2.76
6988,0.32,554,4.39,4.36,2.76
6989,0.32,554,4.39,4.36,2.76
6990,0.794011,4543.4395,5.5117607,5.5021353,3.465699
6991,0.32,554,4.47,4.42,2.7
6992,0.32,554,4.47,4.42,2.7
6993,0.32,554,4.47,4.42,2.7
6994,0.32,554,4.47,4.42,2.7
6995,0.32,554,4.47,4.42,2.7
6996,0.32,554,4.47,4.42,2.7
6997,0.32,554,4.47,4.42,2.7
6998,0.32,554,4.47,4.42,2.7
6999,0.32,554,4.47,4.42,2.7
7000,0.794011,4543.4395,5.5917606,5.562135,3.405699
7001,0.3,554,4.31,4.29,2.62
7002,0.3,554,4.31,4.29,2.62
7003,0.3,554,4.31,4.29,2.62
7004,0.3,554,4.31,4.29,2.62
7005,0.3,554,4.31,4.29,2.62
7006,0.3,554,4.31,4.29,2.62
7007,0.3,554,4.31,4.29,2.62
7008,0.3,554,4.31,4.29,2.62
7009,0.3,554,4.31,4.29,2.62
7010,0.774011,4543.4395,5.431761,5.432135,3.3256989
7011,0.3,554,4.41,4.38,2.64
7012,0.3,554,4.41,4.38,2.64
7013,0.3,554,4.41,4.38,2.64
7014,0.3,554,4.41,4.38,2.64
7015,0.3,554,4.41,4.38,2.64
7016,0.3,554,4.41,4.38,2.64
7017,0.3,554,4.41,4.38,2.64
7018,0.3,554,4.41,4.38,2.64
7019,0.3,554,4.41,4.38,2.64
7020,0.774011,4543.4395,5.5317607,5.5221353,3.345699
7021,0.3,554,4.28,4.24,2.68
7022,0.3,554,4.28,4.24,2.68
7023,0.3,554,4.28,4.24,2.68
7024,0.3,554,4.28,4.24,2.68
7025,0.3,554,4.28,4.24,2.68
7026,0.3,554,4.28,4.24,2.68
7027,0.3,554,4.28,4.24,2.68
7028,0.3,554,4.28,4.24,2.68
7029,0.3,554,4.28,4.24,2.68
7030,0.774011,4543.4395,5.401761,5.382135,3.385699
7031,0.3,554,4.29,4.27,2.71
7032,0.3,554,4.29,4.27,2.71
7033,0.3,554,4.29,4.27,2.71
7034,0.3,554,4.29,4.27,2.71
7035,0.3,554,4.29,4.27,2.71
7036,0.3,554,4.29,4.27,2.71
7037,0.3,554,4.29,4.27,2.71
7038,0.3,554,4.29,4.27,2.71
7039,0.3,554,4.29,4.27,2.71
7040,0.774011,4543.4395,5.411761,5.412135,3.415699
7041,0.3,554,4.26,4.2,2.7
7042,0.3,554,4.26,4.2,2.7
7043,0.3,554,4.26,4.2,2.7
7044,0.3,554,4.26,4.2,2.7
7045,0.3,554,4.26,4.2,2.7
7046,0.3,554,4.26,4.2,2.7
7047,0.3,554,4.26,4.2,2.7
7048,0.3,554,4.26,4.2,2.7
7049,0.3,554,4.26,4.2,2.7
7050,0.774011,4543.4395,5.381761,5.342135,3.405699
7051,0.3,554,4.27,4.22,2.67
7052,0.3,554,4.27,4.22,2.67
7053,0.3,554,4.27,4.22,2.67
7054,0.3,554,4.27,4.22,2.67
7055,0.3,554,4.27,4.22,2.67
7056,0.3,554,4.27,4.22,2.67
7057,0.3,554,4.27,4.22,2.67
7058,0.3,554,4.27,4.22,2.67
7059,0.3,554,4.27,4.22,2.67
7060,0.774011,4543.4395,5.391761,5.362135,3.375699
7061,0.3,554,4.25,4.23,2.69
7062,0.3,554,4.25,4.23,2.69
7063,0.3,554,4.25,4.23,2.69
7064,0.3,554,4.25,4.23,2.69
7065,0.3,554,4.25,4.23,2.69
7066,0.3,554,4.25,4.23,2.69
7067,0.3,554,4.25,4.23,2.69
7068,0.3,554,4.25,4.23,2.69
7069,0.3,554,4.25,4.23,2.69
7070,0.774011,4543.4395,5.371761,5.372135,3.395699
7071,0.32,554,4.36,4.34,2.78
7072,0.32,554,4.36,4.34,2.78
7073,0.32,554,4.36,4.34,2.78
7074,0.32,554,4.36,4.34,2.78
7075,0.32,554,4.36,4.34,2.78
7076,0.32,554,4.36,4.34,2.78
7077,0.32,554,4.36,4.34,2.78
7078,0.32,554,4.36,4.34,2.78
7079,0.32,554,4.36,4.34,2.78
7080,0.794011,4543.4395,5.481761,5.4821353,3.485699
7081,0.33,554,4.85,4.79,2.95
7082,0.33,554,4.85,4.79,2.95
7083,0.33,554,4.85,4.79,2.95
7084,0.33,554,4.85,4.79,2.95
7085,0.33,554,4.85,4.79,2.95
7086,0.33,554,4.85,4.79,2.95
7087,0.33,554,4.85,4.79,2.95
7088,0.33,554,4.85,4.79,2.95
7089,0.33,554,4.85,4.79,2.95
7090,0.804011,4543.4395,5.9717607,5.932135,3.655699
7091,0.29,555,4.28,4.33,2.66
7092,0.29,555,4.28,4.33,2.66
7093,0.29,555,4.28,4.33,2.66
7094,0.29,555,4.28,4.33,2.66
7095,0.29,555,4.28,4.33,2.66
7096,0.29,555,4.28,4.33,2.66
7097,0.29,555,4.28,4.33,2.66
7098,0.29,555,4.28,4.33,2.66
7099,0.29,555,4.28,4.33,2.66
7100,0.764011,4544.4395,5.401761,5.472135,3.365699
7101,0.29,555,4.2,4.25,2.63
7102,0.29,555,4.2,4.25,2.63
7103,0.29,555,4.2,4.25,2.63
7104,0.29,555,4.2,4.25,2.63
7105,0.29,555,4.2,4.25,2.63
7106,0.29,555,4.2,4.25,2.63
7107,0.29,555,4.2,4.25,2.63
7108,0.29,555,4.2,4.25,2.63
7109,0.29,555,4.2,4.25,2.63
7110,0.764011,4544.4395,5.3217607,5.392135,3.335699
7111,0.31,555,4.32,4.35,2.68
7112,0.31,555,4.32,4.35,2.68
7113,0.31,555,4.32,4.35,2.68
7114,0.31,555,4.32,4.35,2.68
7115,0.31,555,4.32,4.35,2.68
7116,0.31,555,4.32,4.35,2.68
7117,0.31,555,4.32,4.35,2.68
7118,0.31,555,4.32,4.35,2.68
7119,0.31,555,4.32,4.35,2.68
7120,0.784011,4544.4395,5.441761,5.492135,3.385699
7121,0.34,555,4.47,4.5,2.76
7122,0.34,555,4.47,4.5,2.76
7123,0.34,555,4.47,4.5,2.76
7124,0.34,555,4.47,4.5,2.76
7125,0.34,555,4.47,4.5,2.76
7126,0.34,555,4.47,4.5,2.76
7127,0.34,555,4.47,4.5,2.76
7128,0.34,555,4.47,4.5,2.76
7129,0.34,555,4.47,4.5,2.76
7130,0.814011,4544.4395,5.5917606,5.642135,3.465699
7131,0.34,555,4.54,4.57,2.75
7132,0.34,555,4.54,4.57,2.75
7133,0.34,555,4.54,4.57,2.75
7134,0.34,555,4.54,4.57,2.75
7135,0.34,555,4.54,4.57,2.75
7136,0.34,555,4.54,4.57,2.75
7137,0.34,555,4.54,4.57,2.75
7138,0.34,555,4.54,4.57,2.75
7139,0.34,555,4.54,4.57,2.75
7140,0.814011,4544.4395,5.661761,5.7121353,3.455699
7141,0.34,555,4.48,4.52,2.78
7142,0.34,555,4.48,4.52,2.78
7143,0.34,555,4.48,4.52,2.78
7144,0.34,555,4.48,4.52,2.78
7145,0.34,555,4.48,4.52,2.78
7146,0.34,555,4.48,4.52,2.78
7147,0.34,555,4.48,4.52,2.78
7148,0.34,555,4.48,4.52,2.78
7149,0.34,555,4.48,4.52,2.78
7150,0.814011,4544.4395,5.601761,5.662135,3.485699
7151,0.34,555,4.5,4.53,2.8
7152,0.34,555,4.5,4.53,2.8
7153,0.34,555,4.5,4.53,2.8
7154,0.34,555,4.5,4.53,2.8
7155,0.34,555,4.5,4.53,2.8
7156,0.34,555,4.5,4.53,2.8
7157,0.34,555,4.5,4.53,2.8
7158,0.34,555,4.5,4.53,2.8
7159,0.34,555,4.5,4.53,2.8
7160,0.814011,4544.4395,5.621761,5.6721354,3.505699
7161,0.3,555,4.29,4.31,2.68
7162,0.3,555,4.29,4.31,2.68
7163,0.3,555,4.29,4.31,2.68
7164,0.3,555,4.29,4.31,2.68
7165,0.3,555,4.29,4.31,2.68
7166,0.3,555,4.29,4.31,2.68
7167,0.3,555,4.29,4.31,2.68
7168,0.3,555,4.29,4.31,2.68
7169,0.3,555,4.29,4.31,2.68
7170,0.774011,4544.4395,5.411761,5.452135,3.385699
7171,0.29,555,4.26,4.31,2.64
7172,0.29,555,4.26,4.31,2.64
7173,0.29,555,4.26,4.31,2.64
7174,0.29,555,4.26,4.31,2.64
7175,0.29,555,4.26,4.31,2.64
7176,0.29,555,4.26,4.31,2.64
7177,0.29,555,4.26,4.31,2.64
7178,0.29,555,4.26,4.31,2.64
7179,0.29,555,4.26,4.31,2.64
7180,0.764011,4544.4395,5.381761,5.452135,3.345699
7181,0.35,555,4.56,4.58,2.77
7182,0.35,555,4.56,4.58,2.77
7183,0.35,555,4.56,4.58,2.77
7184,0.35,555,4.56,4.58,2.77
7185,0.35,555,4.56,4.58,2.77
7186,0.35,555,4.56,4.58,2.77
7187,0.35,555,4.56,4.58,2.77
7188,0.35,555,4.56,4.58,2.77
7189,0.35,555,4.56,4.58,2.77
7190,0.82401097,4544.4395,5.681761,5.722135,3.475699
7191,0.43,555,4.94,5,2.9
7192,0.43,555,4.94,5,2.9
7193,0.43,555,4.94,5,2.9
7194,0.43,555,4.94,5,2.9
7195,0.43,555,4.94,5,2.9
7196,0.43,555,4.94,5,2.9
7197,0.43,555,4.94,5,2.9
7198,0.43,555,4.94,5,2.9
7199,0.43,555,4.94,5,2.9
7200,0.904011,4544.4395,6.061761,6.142135,3.605699
7201,0.32,556,4.37,4.42,2.7
7202,0.32,556,4.37,4.42,2.7
7203,0.32,556,4.37,4.42,2.7
7204,0.32,556,4.37,4.42,2.7
7205,0.32,556,4.37,4.42,2.7
7206,0.32,556,4.37,4.42,2.7
7207,0.32,556,4.37,4.42,2.7
7208,0.32,556,4.37,4.42,2.7
7209,0.32,556,4.37,4.42,2.7
7210,0.794011,4545.4395,5.4917607,5.562135,3.405699
7211,0.36,556,4.54,4.57,2.82
7212,0.36,556,4.54,4.57,2.82
7213,0.36,556,4.54,4.57,2.82
7214,0.36,556,4.54,4.57,2.82
7215,0.36,556,4.54,4.57,2.82
7216,0.36,556,4.54,4.57,2.82
7217,0.36,556,4.54,4.57,2.82
7218,0.36,556,4.54,4.57,2.82
7219,0.36,556,4.54,4.57,2.82
7220,0.834011,4545.4395,5.661761,5.7121353,3.525699
7221,0.3,556,4.28,4.3,2.66
7222,0.3,556,4.28,4.3,2.66
7223,0.3,556,4.28,4.3,2.66
7224,0.3,556,4.28,4.3,2.66
7225,0.3,556,4.28,4.3,2.66
7226,0.3,556,4.28,4.3,2.66
7227,0.3,556,4.28,4.3,2.66
7228,0.3,556,4.28,4.3,2.66
7229,0.3,556,4.28,4.3,2.66
7230,0.774011,4545.4395,5.401761,5.4421353,3.365699
7231,0.26,556,4.09,4.12,2.52
7232,0.26,556,4.09,4.12,2.52
7233,0.26,556,4.09,4.12,2.52
7234,0.26,556,4.09,4.12,2.52
7235,0.26,556,4.09,4.12,2.52
7236,0.26,556,4.09,4.12,2.52
7237,0.26,556,4.09,4.12,2.52
7238,0.26,556,4.09,4.12,2.52
7239,0.26,556,4.09,4.12,2.52
7240,0.734011,4545.4395,5.211761,5.262135,3.225699
7241,0.7,2812,5.64,5.72,3.54
7242,0.7,2812,5.64,5.72,3.54
7243,0.7,2812,5.64,5.72,3.54
7244,0.7,2812,5.64,5.72,3.54
7245,0.7,2812,5.64,5.72,3.54
7246,0.7,2812,5.64,5.72,3.54
7247,0.7,2812,5.64,5.72,3.54
7248,0.7,2812,5.64,5.72,3.54
7249,0.7,2812,5.64,5.72,3.54
7250,1.174011,6801.4395,6.7617607,6.862135,4.245699
7251,0.7,2812,5.66,5.71,3.46
7252,0.7,2812,5.66,5.71,3.46
7253,0.7,2812,5.66,5.71,3.46
7254,0.7,2812,5.66,5.71,3.46
7255,0.7,2812,5.66,5.71,3.46
7256,0.7,2812,5.66,5.71,3.46
7257,0.7,2812,5.66,5.71,3.46
7258,0.7,2812,5.66,5.71,3.46
7259,0.7,2812,5.66,5.71,3.46
7260,1.174011,6801.4395,6.7817607,6.852135,4.165699
7261,0.71,2812,5.69,5.72,3.56
7262,0.71,2812,5.69,5.72,3.56
7263,0.71,2812,5.69,5.72,3.56
7264,0.71,2812,5.69,5.72,3.56
7265,0.71,2812,5.69,5.72,3.56
7266,0.71,2812,5.69,5.72,3.56
7267,0.71,2812,5.69,5.72,3.56
7268,0.71,2812,5.69,5.72,3.56
7269,0.71,2812,5.69,5.72,3.56
7270,1.184011,6801.4395,6.811761,6.862135,4.265699
7271,0.99,2812,6.72,6.67,3.68
7272,0.99,2812,6.72,6.67,3.68
7273,0.99,2812,6.72,6.67,3.68
7274,0.99,2812,6.72,6.67,3.68
7275,0.99,2812,6.72,6.67,3.68
7276,0.99,2812,6.72,6.67,3.68
7277,0.99,2812,6.72,6.67,3.68
7278,0.99,2812,6.72,6.67,3.68
7279,0.99,2812,6.72,6.67,3.68
7280,1.464011,6801.4395,7.8417606,7.812135,4.3856993
7281,0.73,2812,5.92,5.89,3.46
7282,0.73,2812,5.92,5.89,3.46
7283,0.73,2812,5.92,5.89,3.46
7284,0.73,2812,5.92,5.89,3.46
7285,0.73,2812,5.92,5.89,3.46
7286,0.73,2812,5.92,5.89,3.46
7287,0.73,2812,5.92,5.89,3.46
7288,0.73,2812,5.92,5.89,3.46
7289,0.73,2812,5.92,5.89,3.46
7290,1.204011,6801.4395,7.041761,7.032135,4.165699
7291,0.51,2812,5.15,5.11,3.18
7292,0.51,2812,5.15,5.11,3.18
7293,0.51,2812,5.15,5.11,3.18
7294,0.51,2812,5.15,5.11,3.18
7295,0.51,2812,5.15,5.11,3.18
7296,0.51,2812,5.15,5.11,3.18
7297,0.51,2812,5.15,5.11,3.18
7298,0.51,2812,5.15,5.11,3.18
7299,0.51,2812,5.15,5.11,3.18
7300,0.984011,6801.4395,6.271761,6.2521353,3.885699
7301,0.91,2813,6.3,6.29,3.77
7302,0.91,2813,6.3,6.29,3.77
7303,0.91,2813,6.3,6.29,3.77
7304,0.91,2813,6.3,6.29,3.77
7305,0.91,2813,6.3,6.29,3.77
7306,0.91,2813,6.3,6.29,3.77
7307,0.91,2813,6.3,6.29,3.77
7308,0.91,2813,6.3,6.29,3.77
7309,0.91,2813,6.3,6.29,3.77
7310,1.384011,6802.4395,7.421761,7.432135,4.475699
7311,0.84,2813,6,5.95,3.79
7312,0.84,2813,6,5.95,3.79
7313,0.84,2813,6,5.95,3.79
7314,0.84,2813,6,5.95,3.79
7315,0.84,2813,6,5.95,3.79
7316,0.84,2813,6,5.95,3.79
7317,0.84,2813,6,5.95,3.79
7318,0.84,2813,6,5.95,3.79
7319,0.84,2813,6,5.95,3.79
7320,1.314011,6802.4395,7.121761,7.092135,4.495699
7321,0.91,2813,6.09,6.05,3.9
7322,0.91,2813,6.09,6.05,3.9
7323,0.91,2813,6.09,6.05,3.9
7324,0.91,2813,6.09,6.05,3.9
7325,0.91,2813,6.09,6.05,3.9
7326,0.91,2813,6.09,6.05,3.9
7327,0.91,2813,6.09,6.05,3.9
7328,0.91,2813,6.09,6.05,3.9
7329,0.91,2813,6.09,6.05,3.9
7330,1.384011,6802.4395,7.211761,7.1921353,4.605699
7331,0.76,2814,5.86,5.81,3.63
7332,0.76,2814,5.86,5.81,3.63
7333,0.76,2814,5.86,5.81,3.63
7334,0.76,2814,5.86,5.81,3.63
7335,0.76,2814,5.86,5.81,3.63
7336,0.76,2814,5.86,5.81,3.63
7337,0.76,2814,5.86,5.81,3.63
7338,0.76,2814,5.86,5.81,3.63
7339,0.76,2814,5.86,5.81,3.63
7340,1.2340109,6803.4395,6.981761,6.952135,4.335699
7341,0.76,2814,5.88,5.85,3.62
7342,0.76,2814,5.88,5.85,3.62
7343,0.76,2814,5.88,5.85,3.62
7344,0.76,2814,5.88,5.85,3.62
7345,0.76,2814,5.88,5.85,3.62
7346,0.76,2814,5.88,5.85,3.62
7347,0.76,2814,5.88,5.85,3.62
7348,0.76,2814,5.88,5.85,3.62
7349,0.76,2814,5.88,5.85,3.62
7350,1.2340109,6803.4395,7.001761,6.992135,4.325699
7351,0.75,2814,5.86,5.83,3.57
7352,0.75,2814,5.86,5.83,3.57
7353,0.75,2814,5.86,5.83,3.57
7354,0.75,2814,5.86,5.83,3.57
7355,0.75,2814,5.86,5.83,3.57
7356,0.75,2814,5.86,5.83,3.57
7357,0.75,2814,5.86,5.83,3.57
7358,0.75,2814,5.86,5.83,3.57
7359,0.75,2814,5.86,5.83,3.57
7360,1.224011,6803.4395,6.981761,6.972135,4.275699
7361,0.55,2815,5.23,5.27,3.23
7362,0.55,2815,5.23,5.27,3.23
7363,0.55,2815,5.23,5.27,3.23
7364,0.55,2815,5.23,5.27,3.23
7365,0.55,2815,5.23,5.27,3.23
7366,0.55,2815,5.23,5.27,3.23
7367,0.55,2815,5.23,5.27,3.23
7368,0.55,2815,5.23,5.27,3.23
7369,0.55,2815,5.23,5.27,3.23
7370,1.024011,6804.4395,6.351761,6.412135,3.935699
7371,0.76,2815,5.93,6.01,3.49
7372,0.76,2815,5.93,6.01,3.49
7373,0.76,2815,5.93,6.01,3.49
7374,0.76,2815,5.93,6.01,3.49
7375,0.76,2815,5.93,6.01,3.49
7376,0.76,2815,5.93,6.01,3.49
7377,0.76,2815,5.93,6.01,3.49
7378,0.76,2815,5.93,6.01,3.49
7379,0.76,2815,5.93,6.01,3.49
7380,1.2340109,6804.4395,7.0517607,7.1521354,4.195699
7381,0.74,2815,5.79,5.81,3.58
7382,0.74,2815,5.79,5.81,3.58
7383,0.74,2815,5.79,5.81,3.58
7384,0.74,2815,5.79,5.81,3.58
7385,0.74,2815,5.79,5.81,3.58
7386,0.74,2815,5.79,5.81,3.58
7387,0.74,2815,5.79,5.81,3.58
7388,0.74,2815,5.79,5.81,3.58
7389,0.74,2815,5.79,5.81,3.58
7390,1.214011,6804.4395,6.911761,6.952135,4.285699
7391,0.7,2815,5.75,5.81,3.49
7392,0.7,2815,5.75,5.81,3.49
